"date","gauge","rain","snow","temp","hydr_year"
1980-04-06,5.98501125192103,0.790435331,0,10.4889754189385,0
1980-04-07,4.77183329545055,0.000844216,0,11.2963943481445,0
1980-04-08,4.22590321503884,8.17e-05,0,14.4008034600152,0
1980-04-09,3.88216946070553,0.02744022,0,13.5375142627292,0
1980-04-10,3.63953386941144,0.004927928,0,13.0158743328518,0
1980-04-11,3.43733754333302,0.004496032,0,15.55774974823,0
1980-04-12,3.29580011507814,0.000139275,0,18.9876861572266,0
1980-04-13,3.17448231943109,0.00072955,0,18.8660545349121,0
1980-04-14,3.07338415639188,0.079925814,0,14.5464028252496,0
1980-04-15,2.97228599335267,0.016100912,0,14.7006686528524,0
1980-04-16,2.87118783031347,0.000607718,0,17.0765175289578,0
1980-04-17,2.7903092998821,0.007651586,0,15.4266531202528,0
1980-04-18,2.72965040205858,0.001687325,0,14.2706911298964,0
1980-04-19,2.66899150423505,0.004246527,0,15.4752424028185,0
1980-04-20,2.64877187162721,2.906336837,0,13.8625449074639,0
1980-04-21,2.87118783031347,9.172536002,0,7.96289073096381,0
1980-04-22,2.87118783031347,17.65487247,0,7.86922052171495,0
1980-04-23,2.62855223901937,5.941630602,0,9.2015282313029,0
1980-04-24,2.50723444337232,0.311268398,0,11.9089657465617,0
1980-04-25,2.42635591294096,0.044722288,0,11.2382239235772,0
1980-04-26,2.36569701511743,0.018025279,0,12.2867806752523,0
1980-04-27,2.32525774990175,0.001287871,0,13.6292212804159,0
1980-04-28,2.46679517815664,9.83220164,0,12.3921067979601,0
1980-04-29,2.32525774990175,6.602568309,0,10.9831519656711,0
1980-04-30,2.24437921947039,0.054575239,0,12.9822973675198,0
1980-05-01,2.18372032164686,0.815205276,0,13.9620531929864,0
1980-05-02,2.12306142382334,0.001042,0,16.314062860277,0
1980-05-03,2.04218289339197,0.00114969,0,16.3844299316406,0
1980-05-04,2.00174362817629,0.000980204,0,15.7122015423245,0
1980-05-05,1.96130436296061,0.027801542,0,15.2394179238213,0
1980-05-06,1.92086509774493,0.008368417,0,12.9297191831801,0
1980-05-07,1.88042583252924,0.002696866,0,13.2346719106038,0
1980-05-08,1.8602061999214,0.01245909,0,12.5877985424466,0
1980-05-09,2.04218289339197,2.846827719,0,10.4418577618069,0
1980-05-10,2.12306142382334,11.17136659,0,9.12047804726495,0
1980-05-11,1.88042583252924,0.8842889,0,8.9079123073154,0
1980-05-12,1.83998656731356,0.31078882,0,11.0826030307346,0
1980-05-13,1.77932766949004,0.023792591,0,11.6932754516602,0
1980-05-14,1.73888840427435,0.221148872,0,11.8223388459947,0
1980-05-15,1.69844913905867,0.025530938,0,12.52508131663,0
1980-05-16,1.65800987384299,0.009217637,0,13.265192773607,0
1980-05-17,1.61757060862731,0.012203109,0,16.3984284930759,0
1980-05-18,1.59735097601946,0.00288472,0,16.5470050175985,0
1980-05-19,1.55691171080378,0.006000462,0,18.3270779715644,0
1980-05-20,1.53669207819594,0.000109356,0,17.6907206641303,0
1980-05-21,1.53669207819594,0.00928613,0,14.9307823181152,0
1980-05-22,1.49625281298026,0.046237649,0,11.7532555262248,0
1980-05-23,1.47603318037242,0.142238899,0,9.40320671929253,0
1980-05-24,1.49625281298026,0.701015638,0,9.97391478220622,0
1980-05-25,1.49625281298026,0.066915824,0,10.1790988710192,0
1980-05-26,1.47603318037242,0.016833477,0,11.7302336162991,0
1980-05-27,1.47603318037242,0.003510594,0,11.8131629096137,0
1980-05-28,1.45581354776458,0.011384992,0,12.2344209882948,0
1980-05-29,1.43559391515673,0.000378244,0,13.0297037760417,0
1980-05-30,1.43559391515673,0.007869737,0,13.1374448140462,0
1980-05-31,1.41537428254889,0.009639455,0,14.151326391432,0
1980-06-01,1.39515464994105,0.029593843,0,14.0334050920275,0
1980-06-02,1.37493501733321,0.030361797,0,13.0957961612278,0
1980-06-03,1.35471538472537,0.013514938,0,12.1229852040609,0
1980-06-04,1.37493501733321,0.554438237,0,13.584326532152,0
1980-06-05,1.35471538472537,0.33202716,0,12.6322588390774,0
1980-06-06,1.33449575211753,0.00675538,0,12.798330201043,0
1980-06-07,1.31427611950969,0.001180525,0,14.7076556947496,0
1980-06-08,1.29405648690184,0.000930843,0,16.655294418335,0
1980-06-09,1.29405648690184,0.004457144,0,16.7515081829495,0
1980-06-10,1.273836854294,0.00239989,0,15.4975855085585,0
1980-06-11,1.25361722168616,0.00304771,0,14.4004029168023,0
1980-06-12,1.25361722168616,0.028107443,0,14.2030573950873,0
1980-06-13,1.25361722168616,0.001646715,0,13.6580035951402,0
1980-06-14,1.21317795647048,0.00492614,0,15.4854452345106,0
1980-06-15,1.19295832386264,0.001365071,0,18.4927050272624,0
1980-06-16,1.19295832386264,0.010931944,0,17.3514717949761,0
1980-06-17,1.19295832386264,0.005818359,0,17.4891272650825,0
1980-06-18,1.1727386912548,0.005825699,0,15.9545521206326,0
1980-06-19,1.1727386912548,0.005077093,0,16.1758930418226,0
1980-06-20,1.15251905864696,0.005070366,0,15.9484770033095,0
1980-06-21,1.15251905864696,0.005028616,0,15.9438361061944,0
1980-06-22,1.13229942603911,0.000370745,0,15.4541741477119,0
1980-06-23,1.13229942603911,0.001111451,0,16.2445623609755,0
1980-06-24,1.11207979343127,0.000906132,0,16.5992796156142,0
1980-06-25,1.11207979343127,0.003068623,0,17.9815074072944,0
1980-06-26,1.09186016082343,0.001422608,0,17.7725933922662,0
1980-06-27,1.09186016082343,0.0002166,0,23.2471773359511,0
1980-06-28,1.07164052821559,0.000142081,0,25.2547770606147,0
1980-06-29,1.07164052821559,0,0,21.6660910712348,0
1980-06-30,1.05142089560775,0.023707886,0,20.6979236602783,0
1980-07-01,1.05142089560775,0.597339711,0,19.064262813992,0
1980-07-02,1.03120126299991,8.821597841,0,17.0108564164903,0
1980-07-03,1.03120126299991,1.574353735,0,17.0729348924425,0
1980-07-04,1.01098163039207,0,0,16.63694190979,0
1980-07-05,1.01098163039207,0,0,16.9066637886895,0
1980-07-06,0.990761997784225,2.16e-05,0,16.4242634243435,0
1980-07-07,0.990761997784225,0,0,15.9492671754625,0
1980-07-08,0.970542365176383,0,0,15.7136209275987,0
1980-07-09,0.970542365176383,0.00131383,0,17.0725500318739,0
1980-07-10,0.950322732568542,0.007201891,0,19.003154542711,0
1980-07-11,0.950322732568542,7.83e-05,0,19.1574094560411,0
1980-07-12,0.930103099960701,0,0,17.118680106269,0
1980-07-13,0.930103099960701,0.000119765,0,17.8540293375651,0
1980-07-14,0.909883467352859,0.003159895,0,19.0619021521674,0
1980-07-15,0.909883467352859,2.76e-05,0,21.2364173465305,0
1980-07-16,0.889663834745018,0.000227146,0,21.7732306586372,0
1980-07-17,0.889663834745018,0.011665345,0,20.2757144504123,0
1980-07-18,0.869444202137177,0,0,19.6266536712646,0
1980-07-19,0.869444202137177,0,0,18.7654524909125,0
1980-07-20,0.849224569529335,0.002003237,0,19.5604570176866,0
1980-07-21,0.849224569529335,9.08e-05,0,21.1130063798692,0
1980-07-22,0.829004936921494,0,0,22.8824320899116,0
1980-07-23,0.808785304313653,0,0,22.8573203616672,0
1980-07-24,0.808785304313653,0.097482762,0,22.5221345689562,0
1980-07-25,0.788565671705811,7.69e-05,0,24.4705738491482,0
1980-07-26,0.788565671705811,0.000112041,0,25.4792332119412,0
1980-07-27,0.76834603909797,0,0,26.5720382266574,0
1980-07-28,0.76834603909797,0,0,26.519863764445,0
1980-07-29,0.76834603909797,0.002768967,0,26.4700588650174,0
1980-07-30,0.748126406490129,0.058571943,0,25.7107916937934,0
1980-07-31,0.748126406490129,0.024823054,0,27.1901927524143,0
1980-08-01,0.748126406490129,0.000157028,0,27.5680641598172,0
1980-08-02,0.727906773882288,0.000155475,0,25.0933708614773,0
1980-08-03,0.727906773882288,0.002374475,0,20.7957897186279,0
1980-08-04,0.727906773882288,0.005002177,0,17.9680742687649,0
1980-08-05,0.707687141274446,0.010510732,0,18.2275403340658,0
1980-08-06,0.707687141274446,0.006154828,0,19.976349512736,0
1980-08-07,0.687467508666605,0.000814061,0,20.6993630727132,0
1980-08-08,0.687467508666605,0.001069703,0,20.1251025729709,0
1980-08-09,0.687467508666605,0.002953293,0,21.4062731001112,0
1980-08-10,0.667247876058764,0.000854332,0,22.8902655707465,0
1980-08-11,0.667247876058764,0.000186786,0,23.2482395172119,0
1980-08-12,0.667247876058764,0.000990631,0,21.816529168023,0
1980-08-13,0.647028243450922,0.013528732,0,18.5733222961426,0
1980-08-14,0.647028243450922,0.24642314,0,15.3538034227159,0
1980-08-15,0.647028243450922,0.050932687,0,16.553132587009,0
1980-08-16,0.626808610843081,0.014272509,0,17.2136333253649,0
1980-08-17,0.626808610843081,0.004171788,0,17.347422281901,0
1980-08-18,0.60658897823524,0.062739865,0,16.7813641230265,0
1980-08-19,0.60658897823524,0.009679011,0,17.4387836456299,0
1980-08-20,0.60658897823524,0.005713594,0,19.2706502278646,0
1980-08-21,0.586369345627398,0.007093098,0,19.5652241177029,0
1980-08-22,0.586369345627398,0.005752657,0,17.0474409527249,0
1980-08-23,0.586369345627398,0.006412393,0,17.4860210418701,0
1980-08-24,0.566149713019557,0.016554883,0,18.6710664961073,0
1980-08-25,0.566149713019557,0.000889223,0,19.331806394789,0
1980-08-26,0.545930080411716,0.005412518,0,18.497058444553,0
1980-08-27,0.545930080411716,0.003564139,0,17.2835493087769,0
1980-08-28,0.545930080411716,0.004476685,0,15.6686278449165,0
1980-08-29,0.545930080411716,0.002987157,0,16.3913192749023,0
1980-08-30,0.545930080411716,0.008951887,0,17.4109293619792,0
1980-08-31,0.525710447803874,0.004323143,0,17.1627516216702,0
1980-09-01,0.525710447803874,0.013476355,0,17.0397227605184,0
1980-09-02,0.525710447803874,0.01031324,0,18.443521923489,0
1980-09-03,0.525710447803874,0.057907625,0,18.2463991377089,0
1980-09-04,0.525710447803874,0.0469516,0,18.959831237793,0
1980-09-05,0.525710447803874,0.001067008,0,18.7069335513645,0
1980-09-06,0.505490815196033,0.003044224,0,17.3502928415934,0
1980-09-07,0.505490815196033,0.062007243,0,17.2387059529622,0
1980-09-08,0.505490815196033,0.210947839,0,17.3991824256049,0
1980-09-09,0.505490815196033,0.151974116,0,18.0147880978054,0
1980-09-10,0.485271182588192,0.074960218,0,18.017140282525,0
1980-09-11,0.485271182588192,0.012398469,0,18.7308898501926,0
1980-09-12,0.485271182588192,0.096460699,0,17.9973640441895,0
1980-09-13,0.485271182588192,0.045267825,0,15.8521332210965,0
1980-09-14,0.485271182588192,0.003517635,0,13.446169535319,0
1980-09-15,0.46505154998035,2.09e-05,0,16.2604365878635,0
1980-09-16,0.46505154998035,0.000231285,0,17.3716222974989,0
1980-09-17,0.46505154998035,0.003839278,0,20.3107109069824,0
1980-09-18,0.46505154998035,0.014272194,0,18.1257637871636,0
1980-09-19,0.46505154998035,0.014426179,0,17.2791059282091,0
1980-09-20,0.444831917372509,0.026683414,0,16.2150132921007,0
1980-09-21,0.444831917372509,0.019158035,0,17.0624696943495,0
1980-09-22,0.444831917372509,0.000128517,0,19.5162177615696,0
1980-09-23,0.444831917372509,0.000141756,0,23.6957547929552,0
1980-09-24,0.444831917372509,4.65e-05,0,23.625221464369,0
1980-09-25,0.424612284764668,0.001016073,0,21.712042066786,0
1980-09-26,0.424612284764668,0.006486401,0,18.5742581685384,0
1980-09-27,0.424612284764668,0.004252334,0,16.3476458655463,0
1980-09-28,0.424612284764668,0.026196697,0,17.8063774108887,0
1980-09-29,0.424612284764668,0.001020906,0,22.2900680965847,0
1980-09-30,0.404392652156826,0.000164711,0,27.4953356848823,0
1980-10-01,0.60658897823524,0.000154532,0,31.3599397871229,1
1980-10-02,0.586369345627398,0.000624788,0,30.6109439002143,1
1980-10-03,0.566149713019557,0.000650577,0,28.307078467475,1
1980-10-04,0.525710447803874,0.00028572,0,24.0848598480225,1
1980-10-05,0.525710447803874,0.000286052,0,22.5832297007243,1
1980-10-06,0.505490815196033,0.041128772,0,21.3859335581462,1
1980-10-07,0.485271182588192,0.000412343,0,22.6238914065891,1
1980-10-08,0.444831917372509,0.033410557,0,22.2293872833252,1
1980-10-09,0.424612284764668,0.018020369,0,20.5283936394585,1
1980-10-10,0.424612284764668,0.004642493,0,16.79822201199,1
1980-10-11,0.404392652156826,0.003380482,0,15.6285671657986,1
1980-10-12,0.404392652156826,1.252297368,0,14.2955553266737,1
1980-10-13,0.424612284764668,0.133201927,0,13.307673242357,1
1980-10-14,0.424612284764668,1.424576408,0,11.9115280575222,1
1980-10-15,0.444831917372509,0.207464861,0,11.2880042394002,1
1980-10-16,0.444831917372509,0.037280925,0,11.0380133522881,1
1980-10-17,0.46505154998035,0.000214205,0,12.7387179268731,1
1980-10-18,0.485271182588192,0.000163164,0,14.3585495418972,1
1980-10-19,0.46505154998035,0.00014872,0,15.9023716184828,1
1980-10-20,0.46505154998035,0.000332375,0,17.4329846700033,1
1980-10-21,0.46505154998035,0.000536495,0,17.118532816569,1
1980-10-22,0.46505154998035,0.000599736,0,17.4308325449626,1
1980-10-23,0.444831917372509,5.69e-05,0,17.8386086357964,1
1980-10-24,0.424612284764668,0.000359075,0,15.5445611741808,1
1980-10-25,0.424612284764668,0.566097379,0,13.0579542583889,1
1980-10-26,0.46505154998035,0.0191161,0,13.1276239818997,1
1980-10-27,0.444831917372509,0.018500686,0,13.8755468792386,1
1980-10-28,0.444831917372509,7.74e-05,0,16.5133735868666,1
1980-10-29,0.424612284764668,0.000717357,0,18.3416474660238,1
1980-10-30,0.424612284764668,0.000605461,0,18.3561937544081,1
1980-10-31,0.424612284764668,0.018672229,0,19.2974745432536,1
1980-11-01,0.424612284764668,0,0,16.2914577060276,1
1980-11-02,0.424612284764668,0.00158127,0,16.7657763163249,1
1980-11-03,0.424612284764668,0.000378296,0,18.9915548960368,1
1980-11-04,0.424612284764668,0.000363518,0,22.6553569369846,1
1980-11-05,0.424612284764668,0.036559887,0,17.853217654758,1
1980-11-06,0.424612284764668,0.008678765,0,15.2767418755425,1
1980-11-07,0.424612284764668,0.017987725,0,16.6731012132433,1
1980-11-08,0.444831917372509,0.727146682,0,14.8136296802097,1
1980-11-09,0.444831917372509,0.00395971,0,13.5743886099921,1
1980-11-10,0.444831917372509,0.035258214,0,12.0064264933268,1
1980-11-11,0.444831917372509,0.498619356,0,11.3468534681532,1
1980-11-12,0.444831917372509,0.026139394,0,8.5510581864251,1
1980-11-13,0.444831917372509,0.004978382,0,9.59583346048991,1
1980-11-14,0.444831917372509,0.011623525,0,10.2450331581963,1
1980-11-15,0.444831917372509,0.010608204,0,10.4275490442912,1
1980-11-16,0.444831917372509,0.00074097,0,11.5540966457791,1
1980-11-17,0.424612284764668,0.071497192,0,13.3292297787136,1
1980-11-18,0.424612284764668,0.353393017,0,13.4185848236084,1
1980-11-19,0.424612284764668,0.000467964,0,13.2215770085653,1
1980-11-20,0.424612284764668,0.000183325,0,12.1819489796956,1
1980-11-21,0.424612284764668,0.003675356,0,11.0352012846205,1
1980-11-22,0.444831917372509,1.782993694,0,12.5970431433784,1
1980-11-23,0.485271182588192,0.078634595,0,12.1235480838352,1
1980-11-24,0.46505154998035,0.024252732,0,10.518914964464,1
1980-11-25,0.444831917372509,0.00387764,0,11.5659449895223,1
1980-11-26,0.444831917372509,0.000306026,0,13.444619178772,1
1980-11-27,0.444831917372509,0.000868835,0,15.7664250267877,1
1980-11-28,0.444831917372509,0.00078072,0,17.3605102962918,1
1980-11-29,0.444831917372509,0.003081392,0,13.5230990515815,1
1980-11-30,0.444831917372509,0.197050577,0,10.8490630255805,1
1980-12-01,0.485271182588192,0.013596967,0,9.25844563378228,1
1980-12-02,0.505490815196033,0.181161034,0,10.172137260437,1
1980-12-03,2.66899150423505,18.17434438,0,10.8835389879015,1
1980-12-04,2.77008966727426,56.21047168,0,9.84311072031657,1
1980-12-05,0.909883467352859,0.179201674,0,6.06062465243869,1
1980-12-06,0.626808610843081,0.016488604,0,6.04584428999159,1
1980-12-07,0.525710447803874,0.021686906,0,5.11849975585938,1
1980-12-08,0.485271182588192,9.33e-05,0,5.66279745101929,1
1980-12-09,0.444831917372509,0.001124135,0,7.9416184425354,1
1980-12-10,0.424612284764668,0.000306015,0,10.7774681515164,1
1980-12-11,0.424612284764668,0.00025334,0,11.5457564459907,1
1980-12-12,0.404392652156826,0,0,11.475218878852,1
1980-12-13,0.404392652156826,0.000620081,0,12.2062844170464,1
1980-12-14,0.384173019548985,0.000540844,0,11.8597295549181,1
1980-12-15,0.384173019548985,1.78e-05,0,14.3392553329468,1
1980-12-16,0.384173019548985,0.000287725,0,18.5121269226074,1
1980-12-17,0.384173019548985,4.34e-05,0,17.5513608720567,1
1980-12-18,0.384173019548985,0.038211026,0,13.217737197876,1
1980-12-19,0.404392652156826,0.001807051,0,10.2711213429769,1
1980-12-20,0.384173019548985,0.001003273,0,12.4773692025079,1
1980-12-21,0.384173019548985,2.207521253,0,12.3325446446737,1
1980-12-22,0.404392652156826,3.052297274,0,12.7454039255778,1
1980-12-23,0.384173019548985,0.08093772,0,12.0679074393378,1
1980-12-24,0.384173019548985,0.000345442,0,13.0236486858792,1
1980-12-25,0.384173019548985,0,0,14.9038276672363,1
1980-12-26,0.363953386941144,0,0,17.3764186435276,1
1980-12-27,0.363953386941144,0,0,15.7369302113851,1
1980-12-28,0.384173019548985,0,0,14.224751578437,1
1980-12-29,0.384173019548985,0,0,14.4213576846653,1
1980-12-30,0.384173019548985,0.000719321,0,16.4240430196126,1
1980-12-31,0.363953386941144,0,0,16.7662561204698,1
1981-01-01,0.363953386941144,0.094513084,0,14.8831495708889,1
1981-01-02,0.384173019548985,0.038338182,0,11.9988896052043,1
1981-01-03,0.384173019548985,1.644305362,0,12.2384858661228,1
1981-01-04,0.404392652156826,0.462768843,0,10.9389440748427,1
1981-01-05,0.384173019548985,0,0,12.1628006829156,1
1981-01-06,0.384173019548985,0.000276703,0,12.09978834788,1
1981-01-07,0.363953386941144,7.83e-05,0,10.3213235007392,1
1981-01-08,0.363953386941144,0.012736748,0,10.6329470740424,1
1981-01-09,0.384173019548985,0,0,9.96489228142632,1
1981-01-10,0.363953386941144,0.000109532,0,14.0841610166762,1
1981-01-11,0.363953386941144,0.03777182,0,14.4949163860745,1
1981-01-12,0.363953386941144,0.102341996,0,15.649356312222,1
1981-01-13,0.363953386941144,0.010808886,0,15.3210593329536,1
1981-01-14,0.363953386941144,1.04e-05,0,14.5542050467597,1
1981-01-15,0.384173019548985,0.029802031,0,12.7430217530992,1
1981-01-16,0.444831917372509,2.714093791,0,11.4009002049764,1
1981-01-17,0.384173019548985,0.110027956,0,12.60913711124,1
1981-01-18,0.363953386941144,0.018710355,0,13.128119468689,1
1981-01-19,0.363953386941144,0.178001232,0,12.7730289035373,1
1981-01-20,0.384173019548985,0.206575128,0,13.0116549597846,1
1981-01-21,0.384173019548985,0.260507034,0,12.9772692786323,1
1981-01-22,1.33449575211753,22.02014637,0,13.3442488776313,1
1981-01-23,1.37493501733321,29.75835821,0,9.20411925845676,1
1981-01-24,0.647028243450922,2.478161163,0,7.15141254001194,1
1981-01-25,0.384173019548985,0.08038184,0,6.94026888741387,1
1981-01-26,0.363953386941144,2.234169775,0,6.52356492148505,1
1981-01-27,20.1589737100178,62.53116777,0,9.26047007242838,1
1981-01-28,14.7198925385085,64.74238459,0,8.70955578486125,1
1981-01-29,19.1479920796257,37.45469242,0,6.6700734562344,1
1981-01-30,9.80652181480304,23.89744759,0,5.60629341337416,1
1981-01-31,6.0658897823524,0.20204104,0,6.119324154324,1
1981-02-01,4.12480505199963,5.58e-05,0,6.77416965696547,1
1981-02-02,3.09360378899972,6.87e-05,0,8.88042396969265,1
1981-02-03,2.46679517815664,0.000125331,0,9.89216804504395,1
1981-02-04,2.02196326078413,0.028462394,0,9.63394292195638,1
1981-02-05,1.69844913905867,0.007110691,0,8.51933007770115,1
1981-02-06,1.49625281298026,0.011469154,0,8.44042534298367,1
1981-02-07,1.33449575211753,0.015908242,0,9.53622765011258,1
1981-02-08,1.81976693470572,13.78004985,0,9.33425850338406,1
1981-02-09,4.24612284764668,16.64312267,0,10.9383160273234,1
1981-02-10,2.7903092998821,0.767128156,0,11.0715731514825,1
1981-02-11,2.4465755455488,3.952118927,0,11.9741741816203,1
1981-02-12,2.1028417912155,0.020412777,0,12.4901688893636,1
1981-02-13,1.8602061999214,1.208804144,0,13.3685704337226,1
1981-02-14,1.71866877166651,3.961078273,0,14.1632622612847,1
1981-02-15,1.5164724455881,0.008331443,0,12.4376349978977,1
1981-02-16,1.37493501733321,0.2587148,0,13.5699583689372,1
1981-02-17,1.273836854294,0.030907196,0,13.7250245412191,1
1981-02-18,1.15251905864696,0.064275111,0,15.5836679670546,1
1981-02-19,1.07164052821559,0.029851363,0,14.4869700537788,1
1981-02-20,0.990761997784225,0.055110209,0,9.65902572207981,1
1981-02-21,0.930103099960701,9.01e-05,0,13.347814877828,1
1981-02-22,0.869444202137177,0.000401323,0,15.996997833252,1
1981-02-23,0.829004936921494,0.015878465,0,12.6547280417548,1
1981-02-24,0.950322732568542,4.889124314,0,8.69486527972751,1
1981-02-25,1.11207979343127,8.343890402,0,5.61604891883002,1
1981-02-26,0.909883467352859,2.238106012,0,6.54359345965915,1
1981-02-27,0.829004936921494,0.210383164,0,8.46673742930094,1
1981-02-28,0.990761997784225,10.35670106,0,8.90650881661309,1
1981-03-01,1.57713134341162,18.30535369,0,8.89155779944526,1
